id,tweet,emotion,intensity,cleaned_tweet,tokens,y_train_encoded
41190,Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such? â€¦,sadness,0.688,shantosh crazy would walk past talk person everyday never realize suffer depression,"['shantosh', 'crazy', 'would', 'walk', 'past', 'talk', 'person', 'everyday', 'never', 'realize', 'suffer', 'depression']",3
21094,@pixietangerine @hatersbackoff im so exited!! I am shaking so much ðŸ˜ðŸ˜ and im so pround of Colleen and the fandom! Everyone is amazing ðŸ˜,fear,0.188,im exit shake much im pround colleen fandom everyone amaze,"['im', 'exit', 'shake', 'much', 'im', 'pround', 'colleen', 'fandom', 'everyone', 'amaze']",1
30491,"@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.",joy,0.438,think funny maybe coincidence green must official color optimism,"['think', 'funny', 'maybe', 'coincidence', 'green', 'must', 'official', 'color', 'optimism']",2
30030,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed #rejoice,joy,0.86,retweeted gunnysmith nndays like today happy alive bless rejoice,"['retweeted', 'gunnysmith', 'nndays', 'like', 'today', 'happy', 'alive', 'bless', 'rejoice']",2
30779,Apparently all the money in the world can't buy a single person to tell you not give your own waist a hearty two-handed pinch while onstage.,joy,0.16,apparently money world cant buy single person tell give waist hearty twohanded pinch onstage,"['apparently', 'money', 'world', 'cant', 'buy', 'single', 'person', 'tell', 'give', 'waist', 'hearty', 'twohanded', 'pinch', 'onstage']",2
31465,Why would Enrique sub off busquet? ,joy,0.271,would enrique sub busquet,"['would', 'enrique', 'sub', 'busquet']",2
22117,You can make excuses or you can make time. You can't make both. #time #regret  #LifeCoach,fear,0.167,make excuse make time cant make time regret lifecoach,"['make', 'excuse', 'make', 'time', 'cant', 'make', 'time', 'regret', 'lifecoach']",1
41126,sav tells our mom 'I love you' and she responds 'Oh.' #sad,sadness,0.667,sav tell mom love respond oh sad,"['sav', 'tell', 'mom', 'love', 'respond', 'oh', 'sad']",3
20109,"When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott",fear,0.787,wake scroll social medium another father take child nightmare everyday keithlamontscott,"['wake', 'scroll', 'social', 'medium', 'another', 'father', 'take', 'child', 'nightmare', 'everyday', 'keithlamontscott']",1
40776,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,sadness,0.146,picoftheday howwhy really n funny picoftheday lol random laugh chair despair funnypics virgin cafe,"['picoftheday', 'howwhy', 'really', 'n', 'funny', 'picoftheday', 'lol', 'random', 'laugh', 'chair', 'despair', 'funnypics', 'virgin', 'cafe']",3
30652,"@flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first",joy,0.32,heyday could go either way writing strong dont know sacrifice first,"['heyday', 'could', 'go', 'either', 'way', 'writing', 'strong', 'dont', 'know', 'sacrifice', 'first']",2
30544,@veggiesausage that happens...u will be ok tomorrow cheer it up..Don't give up no no noðŸ˜ðŸ˜ðŸ˜,joy,0.396,happensu ok tomorrow cheer updont give,"['happensu', 'ok', 'tomorrow', 'cheer', 'updont', 'give']",2
20937,@WunderlistHelp are you guys still down? When can we go up? ,fear,0.312,guy still go,"['guy', 'still', 'go']",1
30780,People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.,joy,0.16,people always tell dont expect anxiety im generally cheerful dont act way expect,"['people', 'always', 'tell', 'dont', 'expect', 'anxiety', 'im', 'generally', 'cheerful', 'dont', 'act', 'way', 'expect']",2
22179,"@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. ",fear,0.417,stop press saidproposed something racist,"['stop', 'press', 'saidproposed', 'something', 'racist']",1
10841,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. ",anger,0.167,help maintain boost status world class centre education culture tolerance,"['help', 'maintain', 'boost', 'status', 'world', 'class', 'centre', 'education', 'culture', 'tolerance']",0
22131,@YahooFantasy update may have been the worst mistake of my day ,fear,0.567,update may bad mistake day,"['update', 'may', 'bad', 'mistake', 'day']",1
31072,@MariamVeiszadeh why sick. I am rejoicing that it is only half,joy,0.438,sick rejoice half,"['sick', 'rejoice', 'half']",2
10581,"@WBIRSports They're still using his offense, up the middle 3X &amp; punt.",anger,0.417,theyre still use offense middle x amp punt,"['theyre', 'still', 'use', 'offense', 'middle', 'x', 'amp', 'punt']",0
40468,"@AdamAaronovich Well, there's no need to sulk. You can always request a song, you know.",sadness,0.438,well theres need sulk always request song know,"['well', 'theres', 'need', 'sulk', 'always', 'request', 'song', 'know']",3
20650,@aidankerrpol I think you should do. Get the fashion police involved. #shocking,fear,0.458,think get fashion police involve shock,"['think', 'get', 'fashion', 'police', 'involve', 'shock']",1
20810,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,fear,0.375,saw someone discourage someone follow dream want live mediocrity doesnt mean someone else,"['saw', 'someone', 'discourage', 'someone', 'follow', 'dream', 'want', 'live', 'mediocrity', 'doesnt', 'mean', 'someone', 'else']",1
20096,Jimmy Carr makes me want to cry and cry *shiver* ,fear,0.792,jimmy carr make want cry cry shiver,"['jimmy', 'carr', 'make', 'want', 'cry', 'cry', 'shiver']",1
41457,"Have any of you ever stayed in hostels overseas? My only frame of reference is the movie Hostel, and we all know how that went.",sadness,0.229,ever stay hostel overseas frame reference movie hostel know go,"['ever', 'stay', 'hostel', 'overseas', 'frame', 'reference', 'movie', 'hostel', 'know', 'go']",3
22159,@FoxNews Yeah we're also experiencing terrorist attacks by Islam and #BlackLivesMatter at an alarming rate.,fear,0.833,yeah also experience terrorist attack islam blacklivesmatter alarm rate,"['yeah', 'also', 'experience', 'terrorist', 'attack', 'islam', 'blacklivesmatter', 'alarm', 'rate']",1
20169,"I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down.",fear,0.708,im okay dont worry wish id good kid im try slow im sorry let,"['im', 'okay', 'dont', 'worry', 'wish', 'id', 'good', 'kid', 'im', 'try', 'slow', 'im', 'sorry', 'let']",1
10772,"As your own lives in order to complete our amazing life journey successfully, it is there. ",anger,0.357,life order complete amazing life journey successfully,"['life', 'order', 'complete', 'amazing', 'life', 'journey', 'successfully']",0
40086,Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost,sadness,0.75,wish appreciate turn take care want break tire lose,"['wish', 'appreciate', 'turn', 'take', 'care', 'want', 'break', 'tire', 'lose']",3
21684,@InfluensterVox @irontekfit I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox,fear,0.25,love irontekfit protein shake morning yoga esvoxbox,"['love', 'irontekfit', 'protein', 'shake', 'morning', 'yoga', 'esvoxbox']",1
41321,"#Taurus, for the most part, you have perfect control over your Emotions and you are careful not to be so sulky around anyone!",sadness,0.354,taurus part perfect control emotions careful sulky around anyone,"['taurus', 'part', 'perfect', 'control', 'emotions', 'careful', 'sulky', 'around', 'anyone']",3
11374,@JoyAnnReid you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment,anger,0.771,youre right choice slam one ignorant man really resent statement king embarrassment,"['youre', 'right', 'choice', 'slam', 'one', 'ignorant', 'man', 'really', 'resent', 'statement', 'king', 'embarrassment']",0
21079,@JoeFahezy I could of told you that one lmfao ðŸ˜‚ Then old niggas get wasted and start fucking around,fear,0.2,could tell one lmfao old nigga get waste start fuck around,"['could', 'tell', 'one', 'lmfao', 'old', 'nigga', 'get', 'waste', 'start', 'fuck', 'around']",1
41273,After she threw me out I had to sedate her. With a damn horse tranquilizer.',sadness,0.354,throw sedate damn horse tranquilizer,"['throw', 'sedate', 'damn', 'horse', 'tranquilizer']",3
21979,So much #terrible #music playing on the #radio has started to make me wonder weather my taste in music is good or just completely shit,fear,0.388,much terrible music playing radio start make wonder weather taste music good completely shit,"['much', 'terrible', 'music', 'playing', 'radio', 'start', 'make', 'wonder', 'weather', 'taste', 'music', 'good', 'completely', 'shit']",1
10080,@firstleeds not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply,anger,0.864,bus unreliable e ticket app unable get two bus late work fume useless reply,"['bus', 'unreliable', 'e', 'ticket', 'app', 'unable', 'get', 'two', 'bus', 'late', 'work', 'fume', 'useless', 'reply']",0
11103,@inthefade going back to blissful ignorance?! #fury,anger,0.583,go back blissful ignorance fury,"['go', 'back', 'blissful', 'ignorance', 'fury']",0
20857,"@ltsukis im love you, even if you bully me sadly",fear,0.354,im love even bully sadly,"['im', 'love', 'even', 'bully', 'sadly']",1
30276,I'm a cheery ghost.,joy,0.58,im cheery ghost,"['im', 'cheery', 'ghost']",2
21885,"*in the car with mariah, the bass is literally shaking the windows, hard rap blasting, no one is talking, looking straight ahead*",fear,0.375,car mariah bass literally shake window hard rap blast one talk look straight ahead,"['car', 'mariah', 'bass', 'literally', 'shake', 'window', 'hard', 'rap', 'blast', 'one', 'talk', 'look', 'straight', 'ahead']",1
10846,@EagleGiles23 @tgilmore_92 what I miss? ,anger,0.146,miss,['miss'],0
10226,Just paid for chicken at @panerabread and didn't even get any ðŸ˜‘ðŸ˜‘ðŸ˜‘ there goes 4 dollars and me as a customer ,anger,0.604,pay chicken didnt even get go dollar customer,"['pay', 'chicken', 'didnt', 'even', 'get', 'go', 'dollar', 'customer']",0
21744,And it's hard to dance with a devil on your back\nSo shake him off.,fear,0.417,hard dance devil backnso shake,"['hard', 'dance', 'devil', 'backnso', 'shake']",1
30810,@MaxVenator We've had no foreign policy but have had goofy Secretary of State John Kerry with his devil may care pose and jaunty blue scarf.,joy,0.1,weve foreign policy goofy secretary state john kerry devil may care pose jaunty blue scarf,"['weve', 'foreign', 'policy', 'goofy', 'secretary', 'state', 'john', 'kerry', 'devil', 'may', 'care', 'pose', 'jaunty', 'blue', 'scarf']",2
31400,A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over,joy,0.4,presentation propensity hilarity play large part determine funnyoffensive ratio well thought go,"['presentation', 'propensity', 'hilarity', 'play', 'large', 'part', 'determine', 'funnyoffensive', 'ratio', 'well', 'thought', 'go']",2
30407,Watch this amazing live.ly broadcast by @ittzdevin  #musically,joy,0.483,watch amazing lively broadcast musically,"['watch', 'amazing', 'lively', 'broadcast', 'musically']",2
31080,me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot,joy,0.404,take picture awkward smilenme picture day awkward smilenconclusion stop smile npictureday smile ornot,"['take', 'picture', 'awkward', 'smilenme', 'picture', 'day', 'awkward', 'smilenconclusion', 'stop', 'smile', 'npictureday', 'smile', 'ornot']",2
21816,@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me ðŸ˜¨ðŸ˜¨ðŸ˜¨ #excited #afraid,fear,0.667,beat always think id gryffindor whole new world excite afraid,"['beat', 'always', 'think', 'id', 'gryffindor', 'whole', 'new', 'world', 'excite', 'afraid']",1
21047,@GSchwartz_ it wasn't a joke . ,fear,0.229,wasnt joke,"['wasnt', 'joke']",1
11173,"No, nipples don't offend me lol. But it's sad to me to see women purposely flaunting/sexualizing their own bodies in a very immodest way.",anger,0.521,nipple dont offend lol sad see woman purposely flauntingsexualizing body immodest way,"['nipple', 'dont', 'offend', 'lol', 'sad', 'see', 'woman', 'purposely', 'flauntingsexualizing', 'body', 'immodest', 'way']",0
40712,@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.,sadness,0.25,serious intermediary require info project owner mail,"['serious', 'intermediary', 'require', 'info', 'project', 'owner', 'mail']",3
10128,"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger",anger,0.688,smh remove ideologically bankrupt opportunistic establishment theyre burn bridge social contract anger,"['smh', 'remove', 'ideologically', 'bankrupt', 'opportunistic', 'establishment', 'theyre', 'burn', 'bridge', 'social', 'contract', 'anger']",0
20490,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor,fear,0.521,americans think medium nothing government propaganda bs lie control bs riggedsystem garbage oreillyfactor,"['americans', 'think', 'medium', 'nothing', 'government', 'propaganda', 'bs', 'lie', 'control', 'bs', 'riggedsystem', 'garbage', 'oreillyfactor']",1
31237,May the optimism of tomorrow be your foundation for today.,joy,0.54,may optimism tomorrow foundation today,"['may', 'optimism', 'tomorrow', 'foundation', 'today']",2
21916,Gosh #anxiety attacks turning into #Panic attacks are fucking ugly ....,fear,0.833,gosh anxiety attack turn panic attack fuck ugly,"['gosh', 'anxiety', 'attack', 'turn', 'panic', 'attack', 'fuck', 'ugly']",1
21135,@bothsocial Thanks for the follow! Hope youâ€™re having a terrific day!,fear,0.108,thanks follow hope youre terrific day,"['thanks', 'follow', 'hope', 'youre', 'terrific', 'day']",1
30400,@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange,joy,0.5,katie love describe normal really youre anything hilarious neverchange,"['katie', 'love', 'describe', 'normal', 'really', 'youre', 'anything', 'hilarious', 'neverchange']",2
30027,Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:),joy,0.863,morning course sunny monday morning cheerfully welcome u back work,"['morning', 'course', 'sunny', 'monday', 'morning', 'cheerfully', 'welcome', 'u', 'back', 'work']",2
10893,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy,anger,0.526,opinion bad delhi govt acrid hypocrisy,"['opinion', 'bad', 'delhi', 'govt', 'acrid', 'hypocrisy']",0
11425,the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms,anger,0.529,world drive whoever assess tenderhearted vulnerable build guard amp invigorate rag self defense mechanism,"['world', 'drive', 'whoever', 'assess', 'tenderhearted', 'vulnerable', 'build', 'guard', 'amp', 'invigorate', 'rag', 'self', 'defense', 'mechanism']",0
21321,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety,fear,0.812,im go get weird thank noteor worsetotal silence acknowledgement anxiety,"['im', 'go', 'get', 'weird', 'thank', 'noteor', 'worsetotal', 'silence', 'acknowledgement', 'anxiety']",1
20212,"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain,  #iamkratom",fear,0.685,ban go harm many people disabled veteran people chronicpain iamkratom,"['ban', 'go', 'harm', 'many', 'people', 'disabled', 'veteran', 'people', 'chronicpain', 'iamkratom']",1
11542,I'm not use to getting up early asf this shit goin irritate me.,anger,0.708,im use get early asf shit goin irritate,"['im', 'use', 'get', 'early', 'asf', 'shit', 'goin', 'irritate']",0
20082,r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,fear,0.812,r u scar present front class severe anxiety whats r u sad sometimes go get ur depression check imediately,"['r', 'u', 'scar', 'present', 'front', 'class', 'severe', 'anxiety', 'whats', 'r', 'u', 'sad', 'sometimes', 'go', 'get', 'ur', 'depression', 'check', 'imediately']",1
41149,My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son,sadness,0.479,son friends facebook yet mop around house complaining one talk im right son,"['son', 'friends', 'facebook', 'yet', 'mop', 'around', 'house', 'complaining', 'one', 'talk', 'im', 'right', 'son']",3
11624,"interesting that we,an Authentic Afghan Restaurant,R getting calls from the media over resent tragedy that happened in NJ@latimes @NBCNews",anger,0.438,interest wean authentic afghan restaurantr get call medium resent tragedy happen nj,"['interest', 'wean', 'authentic', 'afghan', 'restaurantr', 'get', 'call', 'medium', 'resent', 'tragedy', 'happen', 'nj']",0
21822,happiness is... not having to set the alarm clock for the next day,fear,0.208,happiness set alarm clock next day,"['happiness', 'set', 'alarm', 'clock', 'next', 'day']",1
20807,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible,fear,0.375,kid pool yelling get foot shutup parent kid horrible,"['kid', 'pool', 'yelling', 'get', 'foot', 'shutup', 'parent', 'kid', 'horrible']",1
40993,I mourn. ha..r / ambe was ruined. what was once an ongoing shitpost about Tony's crimes was hijacked by not so vaguely racist memers,sadness,0.667,mourn har ambe ruin ongoing shitpost tonys crime hijack vaguely racist memers,"['mourn', 'har', 'ambe', 'ruin', 'ongoing', 'shitpost', 'tonys', 'crime', 'hijack', 'vaguely', 'racist', 'memers']",3
11168,@missblair140 AWH tiff you're such a great friend I love you :(( thank you,anger,0.167,awh tiff youre great friend love thank,"['awh', 'tiff', 'youre', 'great', 'friend', 'love', 'thank']",0
31275,#FF @ManihaAamir @adrence Keep on #smiling â€¦Â !,joy,0.479,ff keep smile,"['ff', 'keep', 'smile']",2
20074,@OutdoorLoverz is this a bridge if I have to drive on such I will stop breathing Yooo I can't I'm to afraid,fear,0.833,bridge drive stop breathing yooo cant im afraid,"['bridge', 'drive', 'stop', 'breathing', 'yooo', 'cant', 'im', 'afraid']",1
21519,Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust,fear,0.542,stoked concept label exclusivity become faux pa always believe hold artist back create label distrust,"['stoked', 'concept', 'label', 'exclusivity', 'become', 'faux', 'pa', 'always', 'believe', 'hold', 'artist', 'back', 'create', 'label', 'distrust']",1
20651,@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #awful #solate,fear,0.456,week problem week unbelievable guys even run regular bus awful solate,"['week', 'problem', 'week', 'unbelievable', 'guys', 'even', 'run', 'regular', 'bus', 'awful', 'solate']",1
10922,"@marcavis @AntisocialJW2 I've always been fiery, but never radical.",anger,0.438,ive always fiery never radical,"['ive', 'always', 'fiery', 'never', 'radical']",0
30561,the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol,joy,0.383,prospect get choke hot daddy tonight sorta cheer also kinda wan na watch new ahs episode lol,"['prospect', 'get', 'choke', 'hot', 'daddy', 'tonight', 'sorta', 'cheer', 'also', 'kinda', 'wan', 'na', 'watch', 'new', 'ahs', 'episode', 'lol']",2
30555,Watch this amazing live.ly broadcast by @brooks_swaggysquad  #musically,joy,0.396,watch amazing lively broadcast musically,"['watch', 'amazing', 'lively', 'broadcast', 'musically']",2
30877,"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious",joy,0.34,issue broadband bill charge month sign airtel hilarious,"['issue', 'broadband', 'bill', 'charge', 'month', 'sign', 'airtel', 'hilarious']",2
30938,Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...,joy,0.562,drawing minicomics joyful fold minicomics meditative relax think need halloween,"['drawing', 'minicomics', 'joyful', 'fold', 'minicomics', 'meditative', 'relax', 'think', 'need', 'halloween']",2
21974,@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies #aghast!,fear,0.521,true amp well say seem old fashion look back like robbie tv love movie aghast,"['true', 'amp', 'well', 'say', 'seem', 'old', 'fashion', 'look', 'back', 'like', 'robbie', 'tv', 'love', 'movie', 'aghast']",1
40010,Honestly depression is kicking my ass lately.. ðŸ˜”,sadness,0.896,honestly depression kick lately,"['honestly', 'depression', 'kick', 'lately']",3
31556,"@715d1\nI bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!",joy,0.688,ni buy steam port vice city delight billie jean soundtrack,"['ni', 'buy', 'steam', 'port', 'vice', 'city', 'delight', 'billie', 'jean', 'soundtrack']",2
22019,Beginning the process to see if working is an option. #mentalhealth #complexptsd ,fear,0.667,beginning process see work option mentalhealth complexptsd,"['beginning', 'process', 'see', 'work', 'option', 'mentalhealth', 'complexptsd']",1
10440,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge,anger,0.479,im write abt change face sex industry tr men talk revenge,"['im', 'write', 'abt', 'change', 'face', 'sex', 'industry', 'tr', 'men', 'talk', 'revenge']",0
10579,"@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though",anger,0.468,arm focus rage overpower get nerfed itll still strong fury though,"['arm', 'focus', 'rage', 'overpower', 'get', 'nerfed', 'itll', 'still', 'strong', 'fury', 'though']",0
10539,@vladfucker69 i look rabid,anger,0.472,look rabid,"['look', 'rabid']",0
21700,Val downing a bottle of vodka there to stop her from shaking! #GBBO,fear,0.632,val bottle vodka stop shake gbbo,"['val', 'bottle', 'vodka', 'stop', 'shake', 'gbbo']",1
40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,sadness,0.604,move clip youtube tonight vigil hold tulsa metropolitan baptist church terencecruther justice anger sadness,"['move', 'clip', 'youtube', 'tonight', 'vigil', 'hold', 'tulsa', 'metropolitan', 'baptist', 'church', 'terencecruther', 'justice', 'anger', 'sadness']",3
41225,@gurrie_j thanks for making me super sad about Pizza. #sad #freepizza,sadness,0.5,thanks make super sad pizza sad freepizza,"['thanks', 'make', 'super', 'sad', 'pizza', 'sad', 'freepizza']",3
40798,@kayleighmcenany  @DonaldJTrumpJr Is that really all you can offer for those who sacrifice daily to keep you safe...? @kayleighmcenany #sad,sadness,0.625,really offer sacrifice daily keep safe sad,"['really', 'offer', 'sacrifice', 'daily', 'keep', 'safe', 'sad']",3
31449,Crossfit houston-la homefolks as for spry proprieties regimes: AJaFUE,joy,0.271,crossfit houstonla homefolk spry propriety regimes ajafue,"['crossfit', 'houstonla', 'homefolk', 'spry', 'propriety', 'regimes', 'ajafue']",2
11049,"â€” Self-hatred gives rise to fury, fury to the desire for self-change.",anger,0.458,selfhatred give rise fury fury desire selfchange,"['selfhatred', 'give', 'rise', 'fury', 'fury', 'desire', 'selfchange']",0
20060,"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain, #anxiety #iamkratom",fear,0.845,ban go harm many people disabled veteran people chronicpain anxiety iamkratom,"['ban', 'go', 'harm', 'many', 'people', 'disabled', 'veteran', 'people', 'chronicpain', 'anxiety', 'iamkratom']",1
40049,When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology #depression #TMS #ECT,sadness,0.811,health insurance wont cover tms let know cover ect mentalhealth psychology depression tms ect,"['health', 'insurance', 'wont', 'cover', 'tms', 'let', 'know', 'cover', 'ect', 'mentalhealth', 'psychology', 'depression', 'tms', 'ect']",3
30193,Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL,joy,0.646,thinking try comedy youtube always fond time nut laughter comedy maybeoneday hopefullyfunny lol,"['thinking', 'try', 'comedy', 'youtube', 'always', 'fond', 'time', 'nut', 'laughter', 'comedy', 'maybeoneday', 'hopefullyfunny', 'lol']",2
20598,Start the convo...don't shy away..mental illness abounds in society including our workplace...be informed... #tsdoffsite,fear,0.479,start convodont shy awaymental illness abounds society include workplacebe inform tsdoffsite,"['start', 'convodont', 'shy', 'awaymental', 'illness', 'abounds', 'society', 'include', 'workplacebe', 'inform', 'tsdoffsite']",1
41142,FYI y'all can't mourn or celebrate shawty lo cause y'all ain't played his music since 08',sadness,0.5,fyi yall cant mourn celebrate shawty lo cause yall aint play music since,"['fyi', 'yall', 'cant', 'mourn', 'celebrate', 'shawty', 'lo', 'cause', 'yall', 'aint', 'play', 'music', 'since']",3
20456,If I was friends with me I'd hate me SO MUCH with the amount I bully them,fear,0.542,friend id hate much amount bully,"['friend', 'id', 'hate', 'much', 'amount', 'bully']",1
10355,@PuseLepuru it's the irritation of not having found the corpse,anger,0.5,irritation find corpse,"['irritation', 'find', 'corpse']",0
10849,Follow up. Follow through. Be #relentless. #success,anger,0.125,follow follow relentless success,"['follow', 'follow', 'relentless', 'success']",0
10334,I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well,anger,0.542,im use pretty girl use curse word express anger feel like im little bit surprised turn well,"['im', 'use', 'pretty', 'girl', 'use', 'curse', 'word', 'express', 'anger', 'feel', 'like', 'im', 'little', 'bit', 'surprised', 'turn', 'well']",0
20463,so I picked up my phone!!!' #shocking ðŸ˜³,fear,0.542,pick phone shocking,"['pick', 'phone', 'shocking']",1
40528,@VosachResrus ^'ll just #wobble carry you #sink,sadness,0.396,wobble carry sink,"['wobble', 'carry', 'sink']",3
10750,Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,anger,0.312,holding grudge doesnt make strong make bitter forgiving doesnt make weak set free,"['holding', 'grudge', 'doesnt', 'make', 'strong', 'make', 'bitter', 'forgiving', 'doesnt', 'make', 'weak', 'set', 'free']",0
21165,@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? ,fear,0.25,android app design buggy work sporadically fire tv box,"['android', 'app', 'design', 'buggy', 'work', 'sporadically', 'fire', 'tv', 'box']",1
40417,@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.,sadness,0.458,please could cloud passion emotion lead truth,"['please', 'could', 'cloud', 'passion', 'emotion', 'lead', 'truth']",3
20401,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive,fear,0.562,ive see elder watch community hour honestly dont idea assignment apprehensive,"['ive', 'see', 'elder', 'watch', 'community', 'hour', 'honestly', 'dont', 'idea', 'assignment', 'apprehensive']",1
41037,â€œMy friend do you fly away now? To a world that abhors you and I? All that awaits you is a somber morrow No matter where the winds may blowâ€,sadness,0.544,friend fly away world abhor awaits somber morrow matter wind may blow,"['friend', 'fly', 'away', 'world', 'abhor', 'awaits', 'somber', 'morrow', 'matter', 'wind', 'may', 'blow']",3
30001,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! ðŸ˜‚,joy,0.958,oh dear evening absolute hilarity dont think laugh much long time,"['oh', 'dear', 'evening', 'absolute', 'hilarity', 'dont', 'think', 'laugh', 'much', 'long', 'time']",2
20567,Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme,fear,0.48,well flip great flipping standstill freeway stepofftheledge youvegottobekiddingme,"['well', 'flip', 'great', 'flipping', 'standstill', 'freeway', 'stepofftheledge', 'youvegottobekiddingme']",1
10475,"@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-",anger,0.458,give frustrated growl step close put gun barrier alarm nothing happen,"['give', 'frustrated', 'growl', 'step', 'close', 'put', 'gun', 'barrier', 'alarm', 'nothing', 'happen']",0
20178,my husband lost Â£800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare,fear,0.7,husband lose book apartment didnt exist didnt care airbnbnightmare,"['husband', 'lose', 'book', 'apartment', 'didnt', 'exist', 'didnt', 'care', 'airbnbnightmare']",1
30611,Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy #rejoice,joy,0.346,misery love company church ought place find nonenpastor kris theobald joy rejoice,"['misery', 'love', 'company', 'church', 'ought', 'place', 'find', 'nonenpastor', 'kris', 'theobald', 'joy', 'rejoice']",2
11202,@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.,anger,0.562,looks like rabid pack inbreds,"['looks', 'like', 'rabid', 'pack', 'inbreds']",0
10838,Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,anger,0.167,vale vale sip sangria taste tantalize tapa fiery flamenco night minutesfromhom silverlake la flamenco,"['vale', 'vale', 'sip', 'sangria', 'taste', 'tantalize', 'tapa', 'fiery', 'flamenco', 'night', 'minutesfromhom', 'silverlake', 'la', 'flamenco']",0
